date,nav
2015-09-21,129.1130
2015-09-22,126.4050
2015-09-23,127.2190
2015-09-24,127.2870
2015-09-28,125.8480
2015-09-29,126.3480
2015-09-30,127.6010
2015-10-01,127.3660
2015-10-05,130.1420
2015-10-06,130.5680
2015-10-07,131.3320
2015-10-08,130.7890
2015-10-09,131.8990
2015-10-12,131.5010
2015-10-13,131.6920
2015-10-14,131.5380
2015-10-15,132.6730
2015-10-16,133.8600
2015-10-19,134.6020
2015-10-20,134.7610
2015-10-21,134.9350
2015-10-23,135.1300
2015-10-26,134.4430
2015-10-27,134.2430
2015-10-28,133.3320
2015-10-29,132.2080
2015-10-30,131.4800
2015-11-02,131.4830
2015-11-03,131.7050
2015-11-04,131.4390
2015-11-05,130.1820
2015-11-06,130.3510
2015-11-09,130.5340
2015-11-10,128.8220
2015-11-13,129.0410
2015-11-16,129.4450
2015-11-17,129.3120
2015-11-18,127.4130
2015-11-19,129.1720
2015-11-20,129.9850
2015-11-23,130.1070
2015-11-24,129.8400
2015-11-26,130.6440
2015-11-27,131.6620
2015-11-30,131.8640
2015-12-01,131.9370
2015-12-02,131.5260
2015-12-03,130.3750
2015-12-04,129.3920
2015-12-07,128.8310
2015-12-08,127.7290
2015-12-09,125.8080
2015-12-10,127.0880
2015-12-11,126.0070
2015-12-14,126.5550
2015-12-15,127.1510
2015-12-16,128.1390
2015-12-17,129.9130
2015-12-18,128.8380
2015-12-21,130.1390
2015-12-22,129.6720
2015-12-23,130.6650
2015-12-24,130.9330
2015-12-28,131.6650
2015-12-29,131.8240
2015-12-30,131.1420
2015-12-31,131.7120
2016-01-01,132.5940
2016-01-04,129.7230
2016-01-05,130.2400
2016-01-06,129.9010
2016-01-07,126.1480
2016-01-08,127.1210
2016-01-11,126.6140
2016-01-12,125.5480
2016-01-13,125.7250
2016-01-14,124.8810
2016-01-15,122.5490
2016-01-18,120.0110
2016-01-19,121.4360
2016-01-20,118.9740
2016-01-21,118.5840
2016-01-22,121.0120
2016-01-25,121.3140
2016-01-27,121.7650
2016-01-28,121.3310
2016-01-29,122.5420
2016-02-01,121.8180
2016-02-02,119.8750
2016-02-03,117.0700
2016-02-04,117.3360
2016-02-05,118.6050
2016-02-08,117.6820
2016-02-09,116.0160
2016-02-10,114.6390
2016-02-11,110.4070
2016-02-12,109.9300
2016-02-15,114.3810
2016-02-16,112.0130
2016-02-17,113.1780
2016-02-18,113.9000
2016-02-19,114.0220
2016-02-22,114.1970
2016-02-23,112.4520
2016-02-24,111.5010
2016-02-25,109.8980
2016-02-26,110.8450
2016-02-29,110.2280
2016-03-01,113.7180
2016-03-02,116.5170
2016-03-03,118.2380
2016-03-04,119.0890
2016-03-08,118.9070
2016-03-09,119.5490
2016-03-10,118.8060
2016-03-11,118.9680
2016-03-14,119.8430
2016-03-15,118.9750
2016-03-16,119.8520
2016-03-17,120.4240
2016-03-18,121.9420
2016-03-21,124.0970
2016-03-22,124.6600
2016-03-23,124.8370
2016-03-28,122.3510
2016-03-29,122.5210
2016-03-30,125.2940
2016-03-31,125.2460
2016-04-01,125.4430
2016-04-04,125.8620
2016-04-05,123.1760
2016-04-06,123.5850
2016-04-07,122.6200
2016-04-08,123.0590
2016-04-11,124.6880
2016-04-12,125.6000
2016-04-13,127.6920
2016-04-18,128.5930
2016-04-20,129.0300
2016-04-21,129.6160
2016-04-22,129.9080
2016-04-25,128.9940
2016-04-26,130.6480
2016-04-27,130.2470
2016-04-28,128.3690
2016-04-29,128.3790
2016-05-02,127.7640
2016-05-03,127.1740
2016-05-04,125.8620
2016-05-05,126.1740
2016-05-06,125.9600
2016-05-09,127.8270
2016-05-10,128.1580
2016-05-11,127.3690
2016-05-12,128.4720
2016-05-13,128.1010
2016-05-16,127.6860
2016-05-17,127.8690
2016-05-18,128.0970
2016-05-19,126.2930
2016-05-20,125.3230
2016-05-23,124.7960
2016-05-24,124.4120
2016-05-25,127.1040
2016-05-26,129.5960
2016-05-27,131.1590
2016-05-30,131.9770
2016-05-31,132.5780
2016-06-01,132.2740
2016-06-02,133.1790
2016-06-03,133.3100
2016-06-06,133.3900
2016-06-07,134.8410
2016-06-08,135.1960
2016-06-09,134.3990
2016-06-10,134.1320
2016-06-13,132.7460
2016-06-14,133.2990
2016-06-15,135.1770
2016-06-16,134.3700
2016-06-17,134.6790
2016-06-20,135.5070
2016-06-21,135.2050
2016-06-22,134.8650
2016-06-23,135.6620
2016-06-24,132.3910
2016-06-27,133.2530
2016-06-28,133.8010
2016-06-29,135.4770
2016-06-30,136.8870
2016-07-01,137.8210
2016-07-04,139.3650
2016-07-05,138.7770
2016-07-07,138.7430
2016-07-08,138.4270
2016-07-11,140.8860
2016-07-12,141.8160
2016-07-13,141.3960
2016-07-14,142.3900
2016-07-15,142.0540
2016-07-18,141.5180
2016-07-19,141.9680
2016-07-20,142.8510
2016-07-21,141.6040
2016-07-22,142.5140
2016-07-25,144.0790
2016-07-26,143.3050
2016-07-27,143.4500
2016-07-28,144.0540
2016-07-29,143.6050
2016-08-01,142.7980
2016-08-02,142.4350
2016-08-03,140.9750
2016-08-04,141.3690
2016-08-05,143.5870
2016-08-08,144.5940
2016-08-09,144.3250
2016-08-10,142.7780
2016-08-11,142.6120
2016-08-12,144.0290
2016-08-16,144.3420
2016-08-17,144.2890
2016-08-18,145.3670
2016-08-19,146.1330
2016-08-22,145.4450
2016-08-23,145.3750
2016-08-24,145.9040
2016-08-25,144.7830
2016-08-26,144.1560
2016-08-29,144.8130
2016-08-30,146.7140
2016-08-31,147.2210
2016-09-01,146.3630
2016-09-02,147.2190
2016-09-06,149.4710
2016-09-07,149.4680
2016-09-08,150.2930
2016-09-09,149.0160
2016-09-12,145.9010
2016-09-14,146.5060
2016-09-15,146.6080
2016-09-16,147.5790
2016-09-19,147.9930
2016-09-20,147.5740
2016-09-21,147.5250
2016-09-22,149.3710
2016-09-23,148.6890
2016-09-26,147.1770
2016-09-27,146.5360
2016-09-28,147.5590
2016-09-29,144.2570
2016-09-30,145.5510
2016-10-03,147.8300
2016-10-04,148.5990
2016-10-05,148.7680
2016-10-06,148.0380
2016-10-07,148.2420
2016-10-10,148.5630
2016-10-13,146.0940
2016-10-14,146.7420
2016-10-17,146.2260
2016-10-18,148.8810
2016-10-19,149.5570
2016-10-20,150.6400
2016-10-21,150.7130
2016-10-24,151.1830
2016-10-25,151.1480
2016-10-26,149.2790
2016-10-27,149.0840
2016-10-28,149.5190
2016-11-01,149.5860
2016-11-02,147.2180
2016-11-03,145.9910
2016-11-04,144.8340
2016-11-07,146.4720
2016-11-08,147.1010
2016-11-09,145.1800
2016-11-10,148.5150
2016-11-11,144.6240
2016-11-15,141.6500
2016-11-16,141.0960
2016-11-17,140.7640
2016-11-18,140.4020
2016-11-21,137.0980
2016-11-22,138.2010
2016-11-23,139.0600
2016-11-24,138.3470
2016-11-25,140.2830
2016-11-28,140.8390
2016-11-29,141.2220
2016-11-30,142.7490
2016-12-01,142.1620
2016-12-02,140.3130
2016-12-05,140.9960
2016-12-06,141.3280
2016-12-07,140.5610
2016-12-08,142.7260
2016-12-09,143.3410
2016-12-12,141.9760
2016-12-13,142.7540
2016-12-14,141.9200
2016-12-15,141.7810
2016-12-16,141.4900
2016-12-19,140.9700
2016-12-20,140.1390
2016-12-21,140.0710
2016-12-22,138.2400
2016-12-23,138.3010
2016-12-26,135.9950
2016-12-27,138.2090
2016-12-28,138.2120
2016-12-29,138.9780
2016-12-30,140.3930
2017-01-02,140.8900
2017-01-03,141.3710
2017-01-04,141.4230
2017-01-05,143.3120
2017-01-06,142.7300
2017-01-09,142.5690
2017-01-10,143.5030
2017-01-11,145.0300
2017-01-12,146.0100
2017-01-13,145.7840
2017-01-16,146.4350
2017-01-17,145.7790
2017-01-18,146.1260
2017-01-19,146.7250
2017-01-20,144.4130
2017-01-23,144.9220
2017-01-24,146.4740
2017-01-25,148.1790
2017-01-27,149.0880
2017-01-30,148.7770
2017-01-31,147.2810
2017-02-01,150.3570
2017-02-02,151.2900
2017-02-03,151.6280
2017-02-06,152.6650
2017-02-07,152.2790
2017-02-08,152.6070
2017-02-09,152.5320
2017-02-10,152.3670
2017-02-13,152.0780
2017-02-14,151.8090
2017-02-15,150.0830
2017-02-16,151.5830
2017-02-17,152.7380
2017-02-20,154.0590
2017-02-21,154.4020
2017-02-22,154.7510
2017-02-23,154.7030
2017-02-27,154.1500
2017-02-28,154.0690
2017-03-01,155.0370
2017-03-02,153.9790
2017-03-03,154.2070
2017-03-06,155.2070
2017-03-07,154.9510
2017-03-08,154.3230
2017-03-09,154.1790
2017-03-10,153.9990
2017-03-14,156.2690
2017-03-15,156.6080
2017-03-16,158.1260
2017-03-17,157.9750
2017-03-20,157.4070
2017-03-21,156.9210
2017-03-22,155.3680
2017-03-23,156.2150
2017-03-24,157.0030
2017-03-27,155.8530
2017-03-28,156.8790
2017-03-29,158.1080
2017-03-30,158.8720
2017-03-31,159.3310
2017-04-03,160.7140
2017-04-05,162.0900
2017-04-06,161.9680
2017-04-07,160.7370
2017-04-10,160.9410
2017-04-11,162.0300
2017-04-12,161.3030
2017-04-13,160.1710
2017-04-17,160.2600
2017-04-18,159.6570
2017-04-19,159.7430
2017-04-20,160.2030
2017-04-21,160.3300
2017-04-24,162.2300
2017-04-25,163.2350
2017-04-26,163.5450
2017-04-27,163.1730
2017-04-28,163.5450
2017-05-02,163.1250
2017-05-03,162.8990
2017-05-04,164.4130
2017-05-05,162.7460
2017-05-08,163.4990
2017-05-09,163.8690
2017-05-10,164.8490
2017-05-11,165.3680
2017-05-12,165.0330
2017-05-15,166.0440
2017-05-16,166.8680
2017-05-17,167.8170
2017-05-18,165.9900
2017-05-19,166.3200
2017-05-22,165.9450
2017-05-23,163.7240
2017-05-24,162.1450
2017-05-25,165.0470
2017-05-26,166.8820
2017-05-29,166.3490
2017-05-30,167.2820
2017-05-31,167.4780
2017-06-01,167.0790
2017-06-02,167.1900
2017-06-05,167.6710
2017-06-06,166.9370
2017-06-07,167.8860
2017-06-08,167.7520
2017-06-09,168.7230
2017-06-12,167.4590
2017-06-13,167.5160
2017-06-14,167.7730
2017-06-15,167.5480
2017-06-16,167.8370
2017-06-19,169.1580
2017-06-20,169.1840
2017-06-21,168.8060
2017-06-22,168.4830
2017-06-23,167.1630
2017-06-27,165.7790
2017-06-28,165.4080
2017-06-29,166.2270
2017-06-30,166.5500
2017-07-03,168.4090
2017-07-04,168.1190
2017-07-05,168.5560
2017-07-06,169.3090
2017-07-07,169.3180
2017-07-10,170.8300
2017-07-11,170.7380
2017-07-12,171.6010
2017-07-13,173.2300
2017-07-14,173.5240
2017-07-17,173.7840
2017-07-18,171.6270
2017-07-19,172.9280
2017-07-20,172.5870
2017-07-21,172.9030
2017-07-24,173.7630
2017-07-25,174.2930
2017-07-26,175.4380
2017-07-27,174.6950
2017-07-28,174.0330
2017-07-31,175.7780
2017-08-01,176.1950
2017-08-02,175.4120
2017-08-03,173.6600
2017-08-04,174.6720
2017-08-07,175.1410
2017-08-08,173.7480
2017-08-09,172.3710
2017-08-10,169.8950
2017-08-11,167.4700
2017-08-14,169.6990
2017-08-16,171.2730
2017-08-17,172.1680
2017-08-18,170.6510
2017-08-21,168.9670
2017-08-22,168.9240
2017-08-23,170.8720
2017-08-24,171.2950
2017-08-28,172.0680
2017-08-29,170.2580
2017-08-30,171.6690
2017-08-31,172.0220
2017-09-01,172.6940
2017-09-04,171.7100
2017-09-05,172.4450
2017-09-06,171.8530
2017-09-07,172.0420
2017-09-08,172.2210
2017-09-11,173.7760
2017-09-12,175.4720
2017-09-13,175.0880
2017-09-14,175.2350
2017-09-15,175.1580
2017-09-18,176.1740
2017-09-19,176.2020
2017-09-20,176.1320
2017-09-21,175.3500
2017-09-22,171.8030
2017-09-25,170.3160
2017-09-26,171.0260
2017-09-27,168.0830
2017-09-28,168.7120
2017-09-29,169.9860
2017-10-03,170.7440
2017-10-04,171.6230
2017-10-05,171.9830
2017-10-06,173.6740
2017-10-09,173.8580
2017-10-10,174.5520
2017-10-11,173.1330
2017-10-12,174.8900
2017-10-13,175.4880
2017-10-16,176.7440
2017-10-17,177.2030
2017-10-18,176.4150
2017-10-23,176.1190
2017-10-24,177.2420
2017-10-25,183.0400
2017-10-26,184.0930
2017-10-27,183.9650
2017-10-30,184.8640
2017-10-31,184.1460
2017-11-01,186.5580
2017-11-02,186.3550
2017-11-03,187.2790
2017-11-06,188.0990
2017-11-07,185.4030
2017-11-08,184.1350
2017-11-09,184.3430
2017-11-10,185.4660
2017-11-13,183.7210
2017-11-14,182.9580
2017-11-15,181.6250
2017-11-16,183.8440
2017-11-17,185.3150
2017-11-20,185.8880
2017-11-21,186.2190
2017-11-22,186.9270
2017-11-23,187.3510
2017-11-24,187.7060
2017-11-27,188.1860
2017-11-28,187.3380
2017-11-29,187.2870
2017-11-30,185.3160
2017-12-01,183.2860
2017-12-04,183.0830
2017-12-05,182.8260
2017-12-06,180.9180
2017-12-07,183.2200
2017-12-08,184.9370
2017-12-11,185.7190
2017-12-12,184.7190
2017-12-13,183.3560
2017-12-14,184.1200
2017-12-15,185.3250
2017-12-18,186.5710
2017-12-19,188.1670
2017-12-20,188.4270
2017-12-21,188.8140
2017-12-22,189.9910
2017-12-26,190.8140
2017-12-27,189.7500
2017-12-28,189.7570
2017-12-29,190.1160
2018-01-01,188.9870
2018-01-02,189.0710
2018-01-03,189.4100
2018-01-04,191.3000
2018-01-05,191.5230
2018-01-08,192.6310
2018-01-09,192.9280
2018-01-10,192.6220
2018-01-11,192.7100
2018-01-12,192.9530
2018-01-15,193.7410
2018-01-16,192.0790
2018-01-17,194.0700
2018-01-18,193.8230
2018-01-19,194.8840
2018-01-22,195.3270
2018-01-23,198.2580
2018-01-24,198.2520
2018-01-25,197.7750
2018-01-29,197.3900
2018-01-30,196.3130
2018-01-31,195.3080
2018-02-01,194.9900
2018-02-02,190.4390
2018-02-05,188.7960
2018-02-06,185.8320
2018-02-07,186.5600
2018-02-08,188.7200
2018-02-09,187.1940
2018-02-12,188.6830
2018-02-14,187.5340
2018-02-15,188.5110
2018-02-16,186.5140
2018-02-19,184.8500
2018-02-20,184.8560
2018-02-21,185.3450
2018-02-22,184.7970
2018-02-23,186.7540
2018-02-26,188.0990
2018-02-27,187.0280
2018-02-28,186.1770
2018-03-01,185.2050
2018-03-05,183.1590
2018-03-06,181.1030
2018-03-07,178.9500
2018-03-08,180.6290
2018-03-09,179.8700
2018-03-12,182.9170
2018-03-13,183.5730
2018-03-14,183.1050
2018-03-15,182.1900
2018-03-16,179.6110
2018-03-19,178.3620
2018-03-20,178.5210
2018-03-21,178.9410
2018-03-22,178.2820
2018-03-23,176.0510
2018-03-26,178.3750
2018-03-27,179.7260
2018-03-28,178.5360
2018-04-02,180.0700
2018-04-03,181.0820
2018-04-04,178.4970
2018-04-05,181.9250
2018-04-06,182.1590
2018-04-09,182.7570
2018-04-10,183.6230
2018-04-11,183.6600
2018-04-12,183.4450
2018-04-13,183.7450
2018-04-16,184.2490
2018-04-17,184.7950
2018-04-18,184.5500
2018-04-19,185.6230
2018-04-20,184.9700
2018-04-23,184.9210
2018-04-24,184.9770
2018-04-25,183.5130
2018-04-26,183.7390
2018-04-27,185.6230
2018-04-30,186.5140
2018-05-02,185.5590
2018-05-03,185.2680
2018-05-04,184.1810
2018-05-07,185.9630
2018-05-08,186.3190
2018-05-09,186.2410
2018-05-10,185.7600
2018-05-11,187.1140
2018-05-14,187.2960
2018-05-15,186.7400
2018-05-16,185.1350
2018-05-17,184.5370
2018-05-18,181.8730
2018-05-21,181.2530
2018-05-22,182.1230
2018-05-23,179.6140
2018-05-24,180.1820
2018-05-25,182.2470
2018-05-28,184.9730
2018-05-29,184.1310
2018-05-30,183.0890
2018-05-31,183.9820
2018-06-01,182.7690
2018-06-04,181.4480
2018-06-05,179.9860
2018-06-06,181.4930
2018-06-07,183.2690
2018-06-08,183.5240
2018-06-11,183.5930
2018-06-12,184.5730
2018-06-13,185.0900
2018-06-14,184.0120
2018-06-15,183.4480
2018-06-18,183.4480
2018-06-19,182.0430
2018-06-20,182.4420
2018-06-21,181.7350
2018-06-22,182.4560
2018-06-25,180.6920
2018-06-26,180.2750
2018-06-27,177.7230
2018-06-28,176.3150
2018-06-29,178.9900
2018-07-02,178.4910
2018-07-03,178.8680
2018-07-04,178.7640
2018-07-05,177.4760
2018-07-06,177.9080
2018-07-09,179.6650
2018-07-10,180.8860
2018-07-11,179.7380
2018-07-12,180.2610
2018-07-13,179.4030
2018-07-16,177.3520
2018-07-17,179.2640
2018-07-18,178.1260
2018-07-19,177.6440
2018-07-20,178.5410
2018-07-23,180.0890
2018-07-24,181.9030
2018-07-25,181.8640
2018-07-26,183.8990
2018-07-27,185.5400
2018-07-30,187.4530
2018-07-31,187.2490
2018-08-01,187.1250
2018-08-02,186.7470
2018-08-03,188.5730
2018-08-06,189.5700
2018-08-07,189.0000
2018-08-08,189.3630
2018-08-09,191.2720
2018-08-10,189.2850
2018-08-13,187.9330
2018-08-14,188.7050
2018-08-16,188.6270
2018-08-17,190.3430
2018-08-20,191.3490
2018-08-21,191.4500
2018-08-23,191.7380
2018-08-24,191.1330
2018-08-27,193.6560
2018-08-28,193.1230
2018-08-29,193.1810
2018-08-30,194.0210
2018-08-31,194.6170
2018-09-03,193.1370
2018-09-04,191.2570
2018-09-05,191.0860
2018-09-06,192.2720
2018-09-07,193.2230
2018-09-10,191.6900
2018-09-11,189.7020
2018-09-12,190.3700
2018-09-14,192.0770
2018-09-17,191.0750
2018-09-18,188.2000
2018-09-19,188.4000
2018-09-21,187.1800
2018-09-24,184.8950
2018-09-25,185.4410
2018-09-26,185.4160
2018-09-27,184.3600
2018-09-28,182.9370
2018-10-01,184.4780
2018-10-03,183.0290
2018-10-04,181.3790
2018-10-05,177.5280
2018-10-08,177.4110
2018-10-09,176.5810
2018-10-10,179.9660
2018-10-11,176.6900
2018-10-12,179.3990
2018-10-15,179.7950
2018-10-16,181.2910
2018-10-17,179.1470
2018-10-19,178.1830
2018-10-22,177.9280
2018-10-23,176.4530
2018-10-24,176.8780
2018-10-25,175.7160
2018-10-26,174.6290
2018-10-29,180.6500
2018-10-30,180.8820
2018-10-31,183.6080
2018-11-01,183.7320
2018-11-02,184.9330
2018-11-05,184.7440
2018-11-06,184.5770
2018-11-09,185.7490
2018-11-12,183.9490
2018-11-13,185.4490
2018-11-14,185.8850
2018-11-15,186.5850
2018-11-16,186.5180
2018-11-19,186.7950
2018-11-20,185.1690
2018-11-21,184.5750
2018-11-22,183.2820
2018-11-26,184.0070
2018-11-27,184.9400
2018-11-28,184.1650
2018-11-29,184.7470
2018-11-30,184.1740
2018-12-03,185.3960
2018-12-04,185.7470
2018-12-05,183.4600
2018-12-06,181.2310
2018-12-07,181.7270
2018-12-10,179.3420
2018-12-11,180.4940
2018-12-12,183.1640
2018-12-13,184.2440
2018-12-14,185.0940
2018-12-17,186.2520
2018-12-18,187.1750
2018-12-19,188.5760
2018-12-20,188.1740
2018-12-21,186.2590
2018-12-24,185.5350
2018-12-26,186.1960
2018-12-27,186.9380
2018-12-28,188.3460
2018-12-31,188.6340
2019-01-01,189.5670
2019-01-02,187.7920
2019-01-03,186.3380
2019-01-04,187.4520
2019-01-07,187.8660
2019-01-08,189.2850
2019-01-09,189.1710
2019-01-10,189.2890
2019-01-11,188.7120
2019-01-14,187.7360
2019-01-15,189.2320
2019-01-16,189.6980
2019-01-17,189.4770
2019-01-18,188.4140
2019-01-21,188.2180
2019-01-22,187.3350
2019-01-23,186.0420
2019-01-24,186.2350
2019-01-25,185.1330
2019-01-28,183.1590
2019-01-29,183.2100
2019-01-30,185.0100
2019-01-31,187.2160
2019-02-01,186.1040
2019-02-04,184.7560
2019-02-05,184.0240
2019-02-06,186.0020
2019-02-07,186.3040
2019-02-08,183.8450
2019-02-11,182.6250
2019-02-12,182.0280
2019-02-13,180.3060
2019-02-14,179.8570
2019-02-15,179.9970
2019-02-18,178.8810
2019-02-19,179.3520
2019-02-20,181.6030
2019-02-21,182.5490
2019-02-22,183.2440
2019-02-25,183.8310
2019-02-26,182.8650
2019-02-27,182.7860
2019-02-28,183.7510
2019-03-01,185.9660
2019-03-05,188.8720
2019-03-06,189.9280
2019-03-07,190.2420
2019-03-08,189.8240
2019-03-11,192.3940
2019-03-12,193.9310
2019-03-13,194.2880
2019-03-14,194.5160
2019-03-15,196.3450
2019-03-18,197.3120
2019-03-19,198.7410
2019-03-20,197.5700
2019-03-22,196.9730
2019-03-25,196.4340
2019-03-26,198.3970
2019-03-27,197.9770
2019-03-28,200.0950
2019-03-29,201.0630
2019-04-01,201.7040
2019-04-02,202.2740
2019-04-03,200.1390
2019-04-04,199.4030
2019-04-05,200.0040
2019-04-08,198.9180
2019-04-09,200.1160
2019-04-10,199.0870
2019-04-11,198.9540
2019-04-12,199.8430
2019-04-15,199.8560
2019-04-16,200.7250
2019-04-18,199.4650
2019-04-22,197.1810
2019-04-23,196.8310
2019-04-24,198.6330
2019-04-25,197.2750
2019-04-26,199.3950
2019-04-30,199.1560
2019-05-02,197.8320
2019-05-03,198.0760
2019-05-06,197.3590
2019-05-07,195.4490
2019-05-08,193.4460
2019-05-09,192.4850
2019-05-10,192.6750
2019-05-13,189.8220
2019-05-14,191.3860
2019-05-15,190.2390
2019-05-16,192.2740
2019-05-17,193.4020
2019-05-20,200.2310
2019-05-21,197.9540
2019-05-22,198.9850
2019-05-23,198.9580
2019-05-24,203.3600
2019-05-27,206.3060
2019-05-28,206.5100
2019-05-29,204.6800
2019-05-30,206.1720
2019-05-31,205.7280
2019-06-03,206.9900
2019-06-04,206.4820
2019-06-06,203.4870
2019-06-07,203.8850
2019-06-10,204.1070
2019-06-11,205.0480
2019-06-12,204.1330
2019-06-13,204.5500
2019-06-14,203.5910
2019-06-17,201.5330
2019-06-18,202.8640
2019-06-19,202.6050
2019-06-20,205.1390
2019-06-21,204.3390
2019-06-24,204.1680
2019-06-25,205.9330
2019-06-26,207.2490
2019-06-27,207.2290
2019-06-28,206.9720
2019-07-01,206.8550
2019-07-02,207.4030
2019-07-03,207.8390
2019-07-04,208.1070
2019-07-05,206.1280
2019-07-08,201.4540
2019-07-09,201.9820
2019-07-10,200.7880
2019-07-11,201.8660
2019-07-12,201.6160
2019-07-15,201.6260
2019-07-16,203.2460
2019-07-17,203.5560
2019-07-18,200.9240
2019-07-19,199.1030
2019-07-22,198.8150
2019-07-23,198.2550
2019-07-24,196.3730
2019-07-25,196.0990
2019-07-26,196.5100
2019-07-29,195.8040
2019-07-30,193.4200
2019-07-31,194.5710
2019-08-01,191.7090
2019-08-02,190.5410
2019-08-05,188.1040
2019-08-06,189.3430
2019-08-07,187.3930
2019-08-08,189.9710
2019-08-09,190.1840
2019-08-13,187.4100
2019-08-14,189.5450
2019-08-16,190.2620
2019-08-19,190.2920
2019-08-20,188.9930
2019-08-21,186.8140
2019-08-22,183.6690
2019-08-23,185.2140
2019-08-26,188.0800
2019-08-27,189.7000
2019-08-28,188.7270
2019-08-29,187.3410
2019-08-30,188.1400
2019-09-03,184.7190
2019-09-04,186.2770
2019-09-05,187.3450
2019-09-06,188.9990
2019-09-09,189.9300
2019-09-11,190.5950
2019-09-12,190.2410
2019-09-13,192.2500
2019-09-16,190.8200
2019-09-17,187.3630
2019-09-18,188.4030
2019-09-19,185.7350
2019-09-20,192.4150
2019-09-23,196.4940
2019-09-24,195.6880
2019-09-25,192.8370
2019-09-26,195.2110
2019-09-27,194.3490
2019-09-30,193.2400
2019-10-01,190.5410
2019-10-03,190.6260
2019-10-04,188.7790
2019-10-07,187.0500
2019-10-09,189.6590
2019-10-10,188.0360
2019-10-11,188.9720
2019-10-14,188.9930
2019-10-15,189.7140
2019-10-16,190.1090
2019-10-17,191.8720
2019-10-18,193.8150
2019-10-22,192.8960
2019-10-23,193.5970
2019-10-24,191.9150
2019-10-25,193.8050
2019-10-29,196.7600
2019-10-30,198.1020
2019-10-31,200.0290
2019-11-01,200.2440
2019-11-04,201.3510
2019-11-05,200.5630
2019-11-06,201.1490
2019-11-07,201.1220
2019-11-08,199.2770
2019-11-11,199.9030
2019-11-13,197.2740
2019-11-14,197.2980
2019-11-15,198.0950
2019-11-18,198.9780
2019-11-19,200.1720
2019-11-20,201.2620
2019-11-21,199.9750
2019-11-22,199.8800
2019-11-25,201.4690
2019-11-26,200.8710
2019-11-27,201.1950
2019-11-28,203.0210
2019-11-29,201.3750
2019-12-02,200.8010
2019-12-03,199.1740
2019-12-04,200.3200
2019-12-05,199.4670
2019-12-06,196.9550
2019-12-09,197.0030
2019-12-10,195.1070
2019-12-11,195.7330
2019-12-12,197.2750
2019-12-13,199.7220
2019-12-16,199.0720
2019-12-17,200.5130
2019-12-18,200.1950
2019-12-19,200.3280
2019-12-20,201.3310
2019-12-23,200.6050
2019-12-24,200.2640
2019-12-26,199.1240
2019-12-27,201.7730
2019-12-30,201.6730
2019-12-31,201.6280
2020-01-01,202.2330
2020-01-02,204.0480
2020-01-03,203.0820
2020-01-06,199.1220
2020-01-07,199.4750
2020-01-08,198.5890
2020-01-09,201.7230
2020-01-10,202.5800
2020-01-13,204.1380
2020-01-14,204.5010
2020-01-15,204.5160
2020-01-16,203.9400
2020-01-17,203.4720
2020-01-20,202.2660
2020-01-21,201.1240
2020-01-22,200.2950
2020-01-23,202.3890
2020-01-24,203.3900
2020-01-27,202.0530
2020-01-28,200.7960
2020-01-29,201.9670
2020-01-30,200.7510
2020-01-31,199.2650
2020-02-03,193.5060
2020-02-04,197.0780
2020-02-05,198.9910
2020-02-06,200.2600
2020-02-07,200.6060
2020-02-10,198.6860
2020-02-11,199.8970
2020-02-12,200.0310
2020-02-13,199.7960
2020-02-14,198.3040
2020-02-17,196.5350
2020-02-18,196.7370
2020-02-19,198.8680
2020-02-20,199.5930
2020-02-24,195.8740
2020-02-25,195.6500
2020-02-26,193.7250
2020-02-27,192.7730
2020-02-28,186.5610
2020-03-02,184.7590
2020-03-03,188.2700
2020-03-04,187.5440
2020-03-05,187.3220
2020-03-06,182.4740
2020-03-09,174.6580
2020-03-11,173.5880
2020-03-12,159.3970
2020-03-13,166.2980
2020-03-16,156.6870
2020-03-17,153.8920
2020-03-18,149.7760
2020-03-19,145.4380
2020-03-20,151.3130
2020-03-23,136.3380
2020-03-24,138.1460
2020-03-25,142.1160
2020-03-26,145.9320
2020-03-27,148.2020
2020-03-30,144.9060
2020-03-31,150.2410
2020-04-01,146.0720
2020-04-03,144.4010
2020-04-07,152.0200
2020-04-08,151.5510
2020-04-09,155.6940
2020-04-13,155.6840
2020-04-15,156.0150
2020-04-16,158.7720
2020-04-17,162.7140
2020-04-20,161.6550
2020-04-21,157.5980
2020-04-22,159.1330
2020-04-23,159.9160
2020-04-24,157.4580
2020-04-27,158.7060
2020-04-28,158.8400
2020-04-29,161.2210
2020-04-30,164.8100
2020-05-04,158.1460
2020-05-05,156.9450
2020-05-06,157.0350
2020-05-07,155.6930
2020-05-08,154.5280
2020-05-11,154.0600
2020-05-12,154.4580
2020-05-13,158.4980
2020-05-14,155.5990
2020-05-15,155.2870
2020-05-18,150.5320
2020-05-19,150.6720
2020-05-20,152.9840
2020-05-21,153.6710
2020-05-22,152.5580
2020-05-26,153.2090
2020-05-27,156.7400
2020-05-28,158.4700
2020-05-29,160.5030
2020-06-01,163.6590
2020-06-02,164.6490
2020-06-03,165.4890
2020-06-04,165.5980
2020-06-05,169.4550
2020-06-08,170.6600
2020-06-09,168.7320
2020-06-10,169.4670
2020-06-11,166.5470
2020-06-12,166.7870
2020-06-15,164.3480
2020-06-16,164.6670
2020-06-17,164.2210
2020-06-18,167.6540
2020-06-19,169.5560
2020-06-22,172.6960
2020-06-23,175.7580
